0,1,2
1.0500000000000003,-0.0499323284427811,-0.49781422463810365
1.1000000000000003,-0.09945950941666443,-0.49127756481910345
1.1500000000000001,-0.1481807964613889,-0.48045179914749936
1.2000000000000002,-0.1957042060992799,-0.46543915851833556
1.2500000000000002,-0.24165080231091887,-0.4463812333642823
1.3000000000000003,-0.2856588658929069,-0.42345745546364827
1.3500000000000003,-0.32738791276001356,-0.3968831680100795
1.4000000000000004,-0.3665225271221081,-0.3669072989637665
1.4500000000000004,-0.402775977945803,-0.33380965616831476
1.5000000000000004,-0.4358935900022779,-0.2978978650485397
1.5500000000000005,-0.4656558441118965,-0.2595039716531859
1.6000000000000005,-0.4918811848742722,-0.21898073517795721
1.6500000000000006,-0.514428518150885,-0.17669763479195183
1.7000000000000006,-0.5331993847423835,-0.1330366154762301
1.7500000000000007,-0.5481398009148913,-0.08838759653633256
1.8000000000000007,-0.5592417604322584,-0.04314376433167142
1.8500000000000008,-0.5665443961613535,0.0023033325649838426
1.9000000000000008,-0.5701348015419265,0.0475688722216382
1.9500000000000008,-0.5701485123375458,0.09228002469258964
2.0000000000000004,-0.5667696457384834,0.13608139364752075
2.0500000000000003,-0.5602306848993039,0.17864064228063053
2.1,-0.5508118790661891,0.21965431942708574
2.15,-0.5388402005025824,0.2588539084704192
2.1999999999999997,-0.5246877468288184,0.2960121211802851
2.2499999999999996,-0.5087694056833227,0.330949448183574
2.2999999999999994,-0.4915394879496067,0.3635409441880941
2.349999999999999,-0.4734868909126253,0.39372315645359934
2.399999999999999,-0.4551281756558435,0.4215009787280485
2.449999999999999,-0.4369977633520088,0.44695400865292634
2.4999999999999987,-0.41963434156313845,0.4702416915347536
2.5499999999999985,-0.40356264979032913,0.49160616426231757
2.5999999999999983,-0.38927026092816297,0.511371349095285
2.649999999999998,-0.3771799613682992,0.5299366587752028
2.699999999999998,-0.3676198739804367,0.5477639123306712
2.749999999999998,-0.3607952373855146,0.5653569517996161
2.799999999999998,-0.35676698457662054,0.5832349924221747
2.8499999999999983,-0.35544206920372085,0.6019025155555203
2.8999999999999986,-0.35657838088811317,0.6218197749918156
2.9499999999999984,-0.35980369948663216,0.6433780427419188
2.9999999999999982,-0.364644866508749,0.666882469842852
3.049999999999998,-0.37056161475236726,0.692543474225416
3.099999999999998,-0.3769797246472814,0.720475755565736
3.1499999999999977,-0.38331979718323783,0.7507029797239714
3.1999999999999975,-0.3890199333713655,0.7831659547073162
3.2499999999999973,-0.39355222368375903,0.8177324665960404
3.299999999999997,-0.3964338900393895,0.8542075070469685
3.349999999999997,-0.39723426557770036,0.8923431570157218
3.399999999999997,-0.3955787613450379,0.9318477878566742
3.4499999999999966,-0.3911507610396436,0.9723944851857166
3.4999999999999964,-0.38369213442973277,1.0136287345025534
3.5499999999999963,-0.3730028413193768,1.0551754567042344
3.599999999999996,-0.35893992637159206,1.0966454940675947
3.649999999999996,-0.341416085216883,1.1376416347247005
3.6999999999999957,-0.32039790294000253,1.177764244229439
3.7499999999999956,-0.2959038169467649,1.2166165521675116
3.7999999999999954,-0.2680018279507521,1.253809623290141
3.849999999999995,-0.23680696824183864,1.2889670275142033
3.899999999999995,-0.2024785304420791,1.3217292114556722
3.949999999999995,-0.16521705919934854,1.3517575656256258
3.9999999999999947,-0.12526111048084546,1.3787381755459565
4.0499999999999945,-0.08288378688490079,1.4023852413564166
4.099999999999994,-0.03838906180482961,1.422444148558839
4.149999999999994,0.007892090187220244,1.4386941720198827
4.199999999999994,0.055605735037167245,1.4509507959380743
4.249999999999994,0.10437916734532304,1.459067633938342
4.299999999999994,0.15382521585137243,1.4629379355971301
4.349999999999993,0.2035466342736365,1.462495668368162
4.399999999999993,0.25314054317335727,1.4577161669523053
4.449999999999993,0.3022028867632112,1.448616345543613
4.499999999999993,0.35033286737102814,1.4352544715946902
4.549999999999993,0.3971373195878083,1.4177295041434008
4.5999999999999925,0.44223498630682795,1.3961800032069396
4.649999999999992,0.4852606588039703,1.3707826189795604
4.699999999999992,0.5258691444179096,1.3417501757293788
4.749999999999992,0.5637390265432434,1.309329366650161
4.799999999999992,0.5985761835875565,1.2737980798994668
4.849999999999992,0.6301170358203242,1.2354623788207946
4.8999999999999915,0.6581314917160115,1.194653161896436
4.949999999999991,0.6824255684197298,1.1517225301220997
4.999999999999991,0.7028436642983885,1.1070398911720731
5.049999999999991,0.719270465132671,1.0609878308708374
5.099999999999991,0.7316324692937424,1.013957783037323
5.149999999999991,0.7398991211559329,0.9663455286528311
5.19999999999999,0.7440835459220239,0.9185465544534822
5.24999999999999,0.7442428828457721,0.8709512993956879
5.29999999999999,0.7404782173647793,0.8239403149302255
5.34999999999999,0.7329341155359291,0.7778793615987883
5.39999999999999,0.7217977658085176,0.7331144603018087
5.4499999999999895,0.7072977353909509,0.6899669112107525
5.499999999999989,0.6897023431055287,0.6487282882390276
5.549999999999989,0.6693176492386161,0.6096554111586204
5.599999999999989,0.6464850499718096,0.5729652934078376
5.649999999999989,0.6215784470278177,0.5388300624871104
5.699999999999989,0.5950009347588399,0.507371855115551
5.7499999999999885,0.5671809044103666,0.47865770618499515
5.799999999999988,0.538567404535079,0.4526944869917502
5.849999999999988,0.5096245145143167,0.4294240156948494
5.899999999999988,0.48082438595045546,0.4087185762828118
5.949999999999988,0.4526384952961575,0.39037725752849767
5.999999999999988,0.4255265608038222,0.3741237707362017
6.049999999999987,0.39992256943250537,0.3596067142050932
6.099999999999987,0.3762175361740103,0.34640356766217517
6.149999999999987,0.3547391089629929,0.33402989189462473
6.199999999999987,0.33572903787098896,0.3219550641868712
6.249999999999987,0.3193208013191638,0.3096251555759828
